Date,Open,High,Low,Close,Adj Close,Volume
2015-08-19,39.810001,39.810001,39.810001,39.810001,39.013947,100
2015-08-20,38.639999,38.720001,37.750000,37.750000,36.995132,1600
2015-08-21,36.990002,37.099998,35.230000,35.671001,34.957706,600
2015-08-24,35.671001,35.671001,35.671001,35.671001,34.957706,0
2015-08-25,33.150002,33.150002,33.150002,33.150002,32.487114,700
2015-08-26,28.990000,28.990000,27.969999,27.969999,27.410698,600
2015-08-27,31.139999,33.520000,31.100000,33.520000,32.849720,10500
2015-08-28,31.730000,33.000000,31.730000,33.000000,32.340118,800
2015-08-31,31.709999,32.520000,31.709999,32.520000,31.869717,900
2015-09-01,30.320000,30.320000,29.170000,29.170000,28.586704,1400
2015-09-02,30.670000,31.430000,29.530001,31.430000,30.801510,4300
2015-09-03,32.430000,33.419998,32.430000,33.259998,32.594913,7300
2015-09-04,31.629999,33.869999,30.927000,31.070000,30.448709,4200
2015-09-08,30.330000,32.119999,30.330000,32.119999,31.477713,800
2015-09-09,35.000000,35.000000,32.610001,32.610001,31.957918,2200
2015-09-10,31.770000,32.799999,31.680000,32.799999,32.144115,1100
2015-09-11,32.799999,32.799999,32.799999,32.799999,32.144115,0
2015-09-14,33.660000,33.660000,33.660000,33.660000,32.986916,200
2015-09-15,33.330002,34.000000,33.020000,33.689999,33.016315,4700
2015-09-16,33.349998,33.349998,33.090000,33.349998,32.683117,3500
2015-09-17,33.889999,36.250000,33.889999,34.549999,33.859119,13700
2015-09-18,34.660000,34.660000,32.619999,32.619999,31.967714,1000
2015-09-21,32.950001,34.480000,31.500000,31.886999,31.249371,1700
2015-09-22,31.469999,31.469999,29.049999,29.500000,28.910107,1600
2015-09-23,30.139999,30.139999,30.100000,30.100000,29.498106,600
2015-09-24,28.500000,29.040001,27.790001,29.040001,28.459303,1300
2015-09-25,31.110001,31.110001,31.110001,31.110001,30.487911,200
2015-09-28,28.480000,28.480000,28.000000,28.000000,27.440098,600
2015-09-29,25.150000,25.974001,24.900000,25.040001,24.539288,3400
2015-09-30,25.850000,25.860001,24.611000,24.980000,24.480488,2600
2015-10-01,26.270000,27.270000,26.160000,27.270000,26.724695,2400
2015-10-02,25.990999,27.480000,25.990999,27.480000,26.930494,900
2015-10-05,29.260000,30.466999,29.260000,30.223000,29.618647,1900
2015-10-06,30.132000,30.520000,28.670000,28.827000,28.250565,5600
2015-10-07,29.580000,30.200001,29.330000,30.191000,29.587284,1400
2015-10-08,30.500000,30.500000,30.500000,30.500000,29.890110,200
2015-10-09,31.110001,31.590000,31.110001,31.590000,30.958311,2400
2015-10-12,31.590000,31.590000,31.590000,31.590000,30.958311,0
2015-10-13,32.070000,32.401001,32.070000,32.271999,31.626675,1500
2015-10-14,28.820000,28.820000,28.700001,28.700001,28.126101,400
2015-10-15,28.700001,28.700001,28.700001,28.700001,28.126101,0
2015-10-16,29.908001,29.908001,29.740000,29.809999,29.213903,400
2015-10-19,29.971001,30.389999,29.941999,29.941999,29.343264,900
2015-10-20,29.941999,29.941999,29.941999,29.941999,29.343264,0
2015-10-21,32.173000,32.173000,32.173000,32.173000,31.529648,300
2015-10-22,30.160000,31.024000,30.150000,31.024000,30.403629,700
2015-10-23,30.320000,30.726999,30.190001,30.350000,29.743109,2400
2015-10-26,31.450001,31.450001,30.000000,30.420000,29.811707,3500
2015-10-27,29.459999,29.459999,28.450001,28.450001,27.881102,600
2015-10-28,29.806999,29.806999,29.806999,29.806999,29.210964,200
2015-10-29,28.770000,28.770000,28.090000,28.090000,27.528301,400
2015-10-30,29.100000,29.100000,29.100000,29.100000,28.518101,200
2015-11-02,30.063000,30.063000,29.590000,29.820999,29.224682,300
2015-11-03,30.160000,30.490000,30.160000,30.490000,29.880306,600
2015-11-04,30.000000,30.290001,29.700001,29.700001,29.106104,900
2015-11-05,29.700001,29.700001,29.700001,29.700001,29.106104,0
2015-11-06,29.700001,29.700001,29.700001,29.700001,29.106104,0
2015-11-09,27.700001,27.700001,27.250000,27.250000,26.705099,800
2015-11-10,27.250000,27.250000,27.250000,27.250000,26.705099,0
2015-11-11,27.250000,27.250000,27.250000,27.250000,26.705099,0
2015-11-12,29.070000,29.070000,29.070000,29.070000,28.488701,400
2015-11-13,28.350000,28.350000,28.350000,28.350000,27.783100,500
2015-11-16,28.350000,28.350000,28.350000,28.350000,27.783100,0
2015-11-17,30.250000,30.250000,29.420000,29.420000,28.831705,400
2015-11-18,29.420000,29.420000,29.420000,29.420000,28.831705,0
2015-11-19,31.540001,31.540001,31.389999,31.389999,30.762310,400
2015-11-20,31.389999,31.389999,31.389999,31.389999,30.762310,0
2015-11-23,31.389999,31.389999,31.389999,31.389999,30.762310,0
2015-11-24,31.389999,31.389999,31.389999,31.389999,30.762310,0
2015-11-25,31.389999,31.389999,31.389999,31.389999,30.762310,0
2015-11-27,34.270000,34.500000,34.270000,34.270000,33.584724,500
2015-11-30,33.990002,33.990002,33.647999,33.647999,32.975159,600
2015-12-01,33.647999,33.647999,33.647999,33.647999,32.975159,0
2015-12-02,33.647999,33.647999,33.647999,33.647999,32.975159,0
2015-12-03,32.298000,32.298000,31.159000,31.173000,30.549650,1200
2015-12-04,32.320000,32.528000,32.320000,32.528000,31.877554,300
2015-12-07,32.528000,32.528000,32.528000,32.528000,31.877554,0
2015-12-08,32.528000,32.528000,32.528000,32.528000,31.877554,0
